"Facility";"Code";"Constant";"Description"
"WIN32";"0x8007016B";"ERROR_CLOUD_FILE_METADATA_CORRUPT";"The cloud file metadata is corrupt and unreadable."
"WIN32";"0x8007016C";"ERROR_CLOUD_FILE_METADATA_TOO_LARGE";"The cloud file metadata is too large."
"WIN32";"0x8007016D";"ERROR_CLOUD_FILE_PROPERTY_BLOB_TOO_LARGE";"The cloud file property is too large."
"WIN32";"0x8007016E";"ERROR_CLOUD_FILE_PROPERTY_BLOB_CHECKSUM_MISMATCH";"The cloud file property is possibly corrupt. The on-disk checksum does not match the computed checksum."
"WIN32";"0x8007016F";"ERROR_CHILD_PROCESS_BLOCKED";"The process creation has been blocked."
"WIN32";"0x80070170";"ERROR_STORAGE_LOST_DATA_PERSISTENCE";"The storage device has lost data or persistence."
"WIN32";"0x80070171";"ERROR_FILE_SYSTEM_VIRTUALIZATION_UNAVAILABLE";"The provider that supports file system virtualization is temporarily unavailable."
"WIN32";"0x80070172";"ERROR_FILE_SYSTEM_VIRTUALIZATION_METADATA_CORRUPT";"The metadata for file system virtualization is corrupt and unreadable."
"WIN32";"0x80070173";"ERROR_FILE_SYSTEM_VIRTUALIZATION_BUSY";"The provider that supports file system virtualization is too busy to complete this operation."
"WIN32";"0x80070174";"ERROR_FILE_SYSTEM_VIRTUALIZATION_PROVIDER_UNKNOWN";"The provider that supports file system virtualization is unknown."
"WIN32";"0x80070175";"ERROR_GDI_HANDLE_LEAK";"GDI handles were potentially leaked by the application."
"WIN32";"0x80070176";"ERROR_CLOUD_FILE_TOO_MANY_PROPERTY_BLOBS";"The maximum number of cloud file properties has been reached."
"WIN32";"0x80070177";"ERROR_CLOUD_FILE_PROPERTY_VERSION_NOT_SUPPORTED";"The version of the cloud file property store is not supported."
"WIN32";"0x80070177";"ERROR_CLOUD_FILE_METADATA_VERSION_NOT_SUPPORTED";"The operation could not be completed because the Cloud File metadata version is not supported."
"WIN32";"0x80070178";"ERROR_NOT_A_CLOUD_FILE";"The file is not a cloud file."
"WIN32";"0x80070179";"ERROR_CLOUD_FILE_NOT_IN_SYNC";"The file is not in sync with the cloud."
"WIN32";"0x8007017A";"ERROR_CLOUD_FILE_ALREADY_CONNECTED";"The cloud sync root is already connected with another cloud sync provider."
"WIN32";"0x8007017B";"ERROR_CLOUD_FILE_NOT_SUPPORTED";"The operation is not supported by the cloud sync provider."
"WIN32";"0x8007017C";"ERROR_CLOUD_FILE_INVALID_REQUEST";"The cloud operation is invalid."
"WIN32";"0x8007017D";"ERROR_CLOUD_FILE_READ_ONLY_VOLUME";"The cloud operation is not supported on a read-only volume."
"WIN32";"0x8007017E";"ERROR_CLOUD_FILE_CONNECTED_PROVIDER_ONLY";"The operation is reserved for a connected cloud sync provider."
"WIN32";"0x8007017F";"ERROR_CLOUD_FILE_VALIDATION_FAILED";"The cloud sync provider failed to validate the downloaded data."
"WIN32";"0x80070180";"ERROR_SMB1_NOT_AVAILABLE";"You can't connect to the file share because it's not secure. This share requires the obsolete SMB1 protocol, which is unsafe and could expose your system to attack."
"WIN32";"0x80070181";"ERROR_FILE_SYSTEM_VIRTUALIZATION_INVALID_OPERATION";"The virtualization operation is not allowed on the file in its current state."
"WIN32";"0x80070182";"ERROR_CLOUD_FILE_AUTHENTICATION_FAILED";"The cloud sync provider failed user authentication."
"WIN32";"0x80070183";"ERROR_CLOUD_FILE_INSUFFICIENT_RESOURCES";"The cloud sync provider failed to perform the operation due to low system resources."
"WIN32";"0x80070184";"ERROR_CLOUD_FILE_NETWORK_UNAVAILABLE";"The cloud sync provider failed to perform the operation due to network being unavailable."
"WIN32";"0x80070185";"ERROR_CLOUD_FILE_UNSUCCESSFUL";"The cloud operation was unsuccessful."
"WIN32";"0x80070186";"ERROR_CLOUD_FILE_NOT_UNDER_SYNC_ROOT";"The operation is only supported on files under a cloud sync root."
"WIN32";"0x80070187";"ERROR_CLOUD_FILE_IN_USE";"The operation cannot be performed on cloud files in use."
"WIN32";"0x80070188";"ERROR_CLOUD_FILE_PINNED";"The operation cannot be performed on pinned cloud files."
"WIN32";"0x80070189";"ERROR_CLOUD_FILE_REQUEST_ABORTED";"The cloud operation was aborted."
"WIN32";"0x8007018A";"ERROR_CLOUD_FILE_PROPERTY_CORRUPT";"The cloud file's property store is corrupt."
"WIN32";"0x8007018B";"ERROR_CLOUD_FILE_ACCESS_DENIED";"Access to the cloud file is denied."
"WIN32";"0x8007018C";"ERROR_CLOUD_FILE_INCOMPATIBLE_HARDLINKS";"The cloud operation cannot be performed on a file with incompatible hardlinks."
"WIN32";"0x8007018D";"ERROR_CLOUD_FILE_PROPERTY_LOCK_CONFLICT";"The operation failed due to a conflicting cloud file property lock."
"WIN32";"0x8007018E";"ERROR_CLOUD_FILE_REQUEST_CANCELED";"The cloud operation was canceled by user."
"WIN32";"0x8007018F";"ERROR_EXTERNAL_SYSKEY_NOT_SUPPORTED";"An externally encrypted syskey has been configured, but the system no longer supports this feature. Please see https://go.microsoft.com/fwlink/?linkid=851152 for more information."
"WIN32";"0x80070190";"ERROR_THREAD_MODE_ALREADY_BACKGROUND";"The thread is already in background processing mode."
"WIN32";"0x80070191";"ERROR_THREAD_MODE_NOT_BACKGROUND";"The thread is not in background processing mode."
"WIN32";"0x80070192";"ERROR_PROCESS_MODE_ALREADY_BACKGROUND";"The process is already in background processing mode."
"WIN32";"0x80070193";"ERROR_PROCESS_MODE_NOT_BACKGROUND";"The process is not in background processing mode."
"WIN32";"0x80070194";"ERROR_CLOUD_FILE_PROVIDER_TERMINATED";"The cloud file provider exited unexpectedly."
"WIN32";"0x80070195";"ERROR_NOT_A_CLOUD_SYNC_ROOT";"The file is not a cloud sync root."
"WIN32";"0x80070196";"ERROR_FILE_PROTECTED_UNDER_DPL";"The read or write operation to an encrypted file could not be completed because the file can only be accessed when the device is unlocked."
"WIN32";"0x80070197";"ERROR_VOLUME_NOT_CLUSTER_ALIGNED";"The volume is not cluster aligned on the disk."
"WIN32";"0x80070198";"ERROR_NO_PHYSICALLY_ALIGNED_FREE_SPACE_FOUND";"No physically aligned free space was found on the volume."
"WIN32";"0x80070199";"ERROR_APPX_FILE_NOT_ENCRYPTED";"The APPX file can not be accessed because it is not encrypted as expected."
"WIN32";"0x8007019A";"ERROR_RWRAW_ENCRYPTED_FILE_NOT_ENCRYPTED";"A read or write of raw encrypted data cannot be performed because the file is not encrypted."
"WIN32";"0x8007019B";"ERROR_RWRAW_ENCRYPTED_INVALID_EDATAINFO_FILEOFFSET";"An invalid file offset in the encrypted data info block was passed for read or write operation of file's raw encrypted data."
"WIN32";"0x8007019C";"ERROR_RWRAW_ENCRYPTED_INVALID_EDATAINFO_FILERANGE";"An invalid offset and length combination in the encrypted data info block was passed for read or write operation of file's raw encrypted data."
"WIN32";"0x8007019D";"ERROR_RWRAW_ENCRYPTED_INVALID_EDATAINFO_PARAMETER";"An invalid parameter in the encrypted data info block was passed for read or write operation of file's raw encrypted data."
"WIN32";"0x8007019E";"ERROR_LINUX_SUBSYSTEM_NOT_PRESENT";"The Windows Subsystem for Linux has not been enabled."
"WIN32";"0x8007019F";"ERROR_FT_READ_FAILURE";"The specified data could not be read from any of the copies."
"WIN32";"0x800701A0";"ERROR_STORAGE_RESERVE_ID_INVALID";"The specified storage reserve ID is invalid."
"WIN32";"0x800701A1";"ERROR_STORAGE_RESERVE_DOES_NOT_EXIST";"The specified storage reserve does not exist."
"WIN32";"0x800701A2";"ERROR_STORAGE_RESERVE_ALREADY_EXISTS";"The specified storage reserve already exists."
"WIN32";"0x800701A3";"ERROR_STORAGE_RESERVE_NOT_EMPTY";"The specified storage reserve is not empty."
"WIN32";"0x800701A4";"ERROR_NOT_A_DAX_VOLUME";"This operation requires a DAX volume."
"WIN32";"0x800701A5";"ERROR_NOT_DAX_MAPPABLE";"This stream is not DAX mappable."
"WIN32";"0x800701A6";"ERROR_TIME_SENSITIVE_THREAD";"Operation cannot be performed on a time critical thread."
"WIN32";"0x800701A7";"ERROR_DPL_NOT_SUPPORTED_FOR_USER";"User data protection is not supported for the current or provided user."
"WIN32";"0x800701A8";"ERROR_CASE_DIFFERING_NAMES_IN_DIR";"This directory contains entries whose names differ only in case."
"WIN32";"0x800701A9";"ERROR_FILE_NOT_SUPPORTED";"The file cannot be safely opened because it is not supported by this version of Windows."
"WIN32";"0x800701AA";"ERROR_CLOUD_FILE_REQUEST_TIMEOUT";"The cloud operation was not completed before the time-out period expired."
"WIN32";"0x800701AB";"ERROR_NO_TASK_QUEUE";"A task queue is required for this operation but none is available."
"WIN32";"0x800701AC";"ERROR_SRC_SRV_DLL_LOAD_FAILED";"Failed loading a valid version of srcsrv.dll."
"WIN32";"0x800701AD";"ERROR_NOT_SUPPORTED_WITH_BTT";"This operation is not supported with BTT enabled."
"WIN32";"0x800701AE";"ERROR_ENCRYPTION_DISABLED";"This operation cannot be performed because encryption is currently disabled."
"WIN32";"0x800701AF";"ERROR_ENCRYPTING_METADATA_DISALLOWED";"This encryption operation cannot be performed on filesystem metadata."
"WIN32";"0x800701B0";"ERROR_CANT_CLEAR_ENCRYPTION_FLAG";"Encryption cannot be cleared on this file/directory because it still has an encrypted attribute."
"WIN32";"0x800701B1";"ERROR_NO_SUCH_DEVICE";"A device which does not exist was specified."
"WIN32";"0x800701B2";"ERROR_CLOUD_FILE_DEHYDRATION_DISALLOWED";"Dehydration of the cloud file is disallowed by the cloud sync provider."
"WIN32";"0x800701B3";"ERROR_FILE_SNAP_IN_PROGRESS";"A file snapshot operation was attempted when one is already in progress."
"WIN32";"0x800701B4";"ERROR_FILE_SNAP_USER_SECTION_NOT_SUPPORTED";"A snapshot of the file cannot be taken because a user-mapped section is present."
"WIN32";"0x800701B5";"ERROR_FILE_SNAP_MODIFY_NOT_SUPPORTED";"The file snapshot operation was terminated because one of the files was modified in a way incompatible with a snapshot operation. Please try again."
"WIN32";"0x800701B6";"ERROR_FILE_SNAP_IO_NOT_COORDINATED";"An I/O request could not be coordinated with a file snapshot operation."
"WIN32";"0x800701B7";"ERROR_FILE_SNAP_UNEXPECTED_ERROR";"An unexpected error occurred while processing a file snapshot operation."
"WIN32";"0x800701B8";"ERROR_FILE_SNAP_INVALID_PARAMETER";"A file snapshot operation received an invalid parameter."
"WIN32";"0x800701B9";"ERROR_UNSATISFIED_DEPENDENCIES";"The operation could not be completed due to one or more unsatisfied dependencies."
"WIN32";"0x800701BA";"ERROR_CASE_SENSITIVE_PATH";"The file cannot be opened because the path has a case-sensitive directory."
"WIN32";"0x800701BB";"ERROR_UNEXPECTED_NTCACHEMANAGER_ERROR";"The filesystem couldn't handle one of the CacheManager's callback error codes."
"WIN32";"0x800701BC";"ERROR_LINUX_SUBSYSTEM_UPDATE_REQUIRED";"WSL 2 requires an update to its kernel component. For information please visit https://aka.ms/wsl2kernel."
"WIN32";"0x800701BD";"ERROR_DLP_POLICY_WARNS_AGAINST_OPERATION";"This action is blocked, but you can choose to allow it. Please refer to the data loss prevention notification for further information."
"WIN32";"0x800701BE";"ERROR_DLP_POLICY_DENIES_OPERATION";"This action is blocked. Please refer to the data loss prevention notification for further information."
"WIN32";"0x800701BF";"ERROR_SECURITY_DENIES_OPERATION";"Access is denied because the file contains potentially unwanted software or content the security administrator decided to block."
"WIN32";"0x800701C0";"ERROR_UNTRUSTED_MOUNT_POINT";"The path cannot be traversed because it contains an untrusted mount point."
"WIN32";"0x800701C1";"ERROR_DLP_POLICY_SILENTLY_FAIL";"This action is blocked. Please refer to the data loss prevention notification for further information."
"WIN32";"0x800701C2";"ERROR_CAPAUTHZ_NOT_DEVUNLOCKED";"Neither developer unlocked mode nor side loading mode is enabled on the device."
"WIN32";"0x800701C3";"ERROR_CAPAUTHZ_CHANGE_TYPE";"Can not change application type during upgrade or re-provision."
"WIN32";"0x800701C4";"ERROR_CAPAUTHZ_NOT_PROVISIONED";"The application has not been provisioned."
"WIN32";"0x800701C5";"ERROR_CAPAUTHZ_NOT_AUTHORIZED";"The requested capability can not be authorized for this application."
"WIN32";"0x800701C6";"ERROR_CAPAUTHZ_NO_POLICY";"There is no capability authorization policy on the device."
"WIN32";"0x800701C7";"ERROR_CAPAUTHZ_DB_CORRUPTED";"The capability authorization database has been corrupted."
"WIN32";"0x800701C8";"ERROR_CAPAUTHZ_SCCD_INVALID_CATALOG";"The custom capability's SCCD has an invalid catalog."
"WIN32";"0x800701C9";"ERROR_CAPAUTHZ_SCCD_NO_AUTH_ENTITY";"None of the authorized entity elements in the SCCD matched the app being installed; either the PFNs don't match, or the element's signature hash doesn't validate."
"WIN32";"0x800701CA";"ERROR_CAPAUTHZ_SCCD_PARSE_ERROR";"The custom capability's SCCD failed to parse."
"WIN32";"0x800701CB";"ERROR_CAPAUTHZ_SCCD_DEV_MODE_REQUIRED";"The custom capability's SCCD requires developer mode."
"WIN32";"0x800701CC";"ERROR_CAPAUTHZ_SCCD_NO_CAPABILITY_MATCH";"There not all declared custom capabilities are found in the SCCD."
"WIN32";"0x800701D6";"ERROR_CIMFS_IMAGE_CORRUPT";"The CimFS image is corrupt."
"WIN32";"0x800701D7";"ERROR_CIMFS_IMAGE_VERSION_NOT_SUPPORTED";"The system does not support this version of the CimFS image."
"WIN32";"0x800701D8";"ERROR_STORAGE_STACK_ACCESS_DENIED";"The storage stack returned STATUS_ACCESS_DENEID for the current operation."
"WIN32";"0x800701D9";"ERROR_INSUFFICIENT_VIRTUAL_ADDR_RESOURCES";"Insufficient Virtual Address resources to complete the operation."
"WIN32";"0x800701DA";"ERROR_INDEX_OUT_OF_BOUNDS";"The specified index is beyond the bounds of valid range."
"WIN32";"0x800701DB";"ERROR_CLOUD_FILE_US_MESSAGE_TIMEOUT";"The cloud provider failed to acknowledge a message before the time-out expired."
"WIN32";"0x800701E0";"ERROR_PNP_QUERY_REMOVE_DEVICE_TIMEOUT";"The operation timed out waiting for this device to complete a PnP query-remove request due to a potential hang in its device stack. The system may need to be rebooted to complete the request."
"WIN32";"0x800701E1";"ERROR_PNP_QUERY_REMOVE_RELATED_DEVICE_TIMEOUT";"The operation timed out waiting for this device to complete a PnP query-remove request due to a potential hang in the device stack of a related device. The system may need to be rebooted to complete the operation."
"WIN32";"0x800701E2";"ERROR_PNP_QUERY_REMOVE_UNRELATED_DEVICE_TIMEOUT";"The operation timed out waiting for this device to complete a PnP query-remove request due to a potential hang in the device stack of an unrelated device. The system may need to be rebooted to complete the operation."
"WIN32";"0x800701E3";"ERROR_DEVICE_HARDWARE_ERROR";"The request failed due to a fatal device hardware error."
"WIN32";"0x800701E7";"ERROR_INVALID_ADDRESS";"Attempt to access invalid address."
"WIN32";"0x800701E8";"ERROR_HAS_SYSTEM_CRITICAL_FILES";"The volume contains paging, crash dump or other system critical files."
"WIN32";"0x800701E9";"ERROR_ENCRYPTED_FILE_NOT_SUPPORTED";"The specified operation is not supported on an encrypted file."
"WIN32";"0x800701EA";"ERROR_SPARSE_FILE_NOT_SUPPORTED";"The specified operation is not supported on a sparse file."
"WIN32";"0x800701EB";"ERROR_PAGEFILE_NOT_SUPPORTED";"The specified operation is not supported on a pagefile."
"WIN32";"0x800701EC";"ERROR_VOLUME_NOT_SUPPORTED";"The specified operation is not supported on a volume."
"WIN32";"0x800701ED";"ERROR_NOT_SUPPORTED_WITH_BYPASSIO";"The specified operation is not supported on a BypassIO enabled file."
"WIN32";"0x800701EE";"ERROR_NO_BYPASSIO_DRIVER_SUPPORT";"The specified driver does not support BypassIO operations."
"WIN32";"0x800701EF";"ERROR_NOT_SUPPORTED_WITH_ENCRYPTION";"The specified operation is not supported while encryption is enabled on the target object."
"WIN32";"0x800701F0";"ERROR_NOT_SUPPORTED_WITH_COMPRESSION";"The specified operation is not supported while compression is enabled on the target object."
"WIN32";"0x800701F1";"ERROR_NOT_SUPPORTED_WITH_REPLICATION";"The specified operation is not supported while replication is enabled on the target object."
"WIN32";"0x800701F2";"ERROR_NOT_SUPPORTED_WITH_DEDUPLICATION";"The specified operation is not supported while deduplication is enabled on the target object."
"WIN32";"0x800701F3";"ERROR_NOT_SUPPORTED_WITH_AUDITING";"The specified operation is not supported while auditing is enabled on the target object."
"WIN32";"0x800701F4";"ERROR_USER_PROFILE_LOAD";"User profile cannot be loaded."
"WIN32";"0x800701F5";"ERROR_SESSION_KEY_TOO_SHORT";"The negotiated session key does not meet the minimum length requirement."
"WIN32";"0x800701F6";"ERROR_ACCESS_DENIED_APPDATA";"Access denied when accessing the user profile."
"WIN32";"0x800701F7";"ERROR_NOT_SUPPORTED_WITH_MONITORING";"The specified operation is not supported while monitoring is enabled on the target object."
"WIN32";"0x800701F8";"ERROR_NOT_SUPPORTED_WITH_SNAPSHOT";"The specified operation is not supported while snapshot is enabled on the target object."
"WIN32";"0x800701F9";"ERROR_NOT_SUPPORTED_WITH_VIRTUALIZATION";"The specified operation is not supported while virtualization is enabled on the target object."
